Gene	Ensembl
Rad21l	ENSMUSG00000074704
Gm29704	ENSMUSG00000105654
Trim60	ENSMUSG00000053490
RP23-116P5.3	ENSMUSG00000109643
Acan	ENSMUSG00000030607
Cbx1	ENSMUSG00000018666
RP24-345M16.2	ENSMUSG00000109805
Gm11203	ENSMUSG00000083395
Gm42809	ENSMUSG00000105941
Gm7420	ENSMUSG00000089975
Apela	ENSMUSG00000079042
Il6ra	ENSMUSG00000027947
Gm11204	ENSMUSG00000082252
Nomo1	ENSMUSG00000030835
Tbc1d17	ENSMUSG00000038520
Rnf32	ENSMUSG00000029130
Tff1	ENSMUSG00000024032
Hmgb1-rs16	ENSMUSG00000099773
Gm2788	ENSMUSG00000085995
Trim61	ENSMUSG00000109718
Mpo	ENSMUSG00000009350
Dnajc13	ENSMUSG00000032560
Acat1	ENSMUSG00000032047
Spp2	ENSMUSG00000026295
RP24-345M16.3	ENSMUSG00000109650
Gm45146	ENSMUSG00000109211
Gm15226	ENSMUSG00000087677
Ms4a18	ENSMUSG00000094584
Gm12107	ENSMUSG00000086335
RP23-435J8.1	ENSMUSG00000110014
Gm26513	ENSMUSG00000097150
Gm11517	ENSMUSG00000081249
Gm13221	ENSMUSG00000083423
Pex19	ENSMUSG00000003464
Amy2-ps1	ENSMUSG00000081506
Mgst2	ENSMUSG00000074604
Ccdc80	ENSMUSG00000022665
Gm6645	ENSMUSG00000083554
Cish	ENSMUSG00000032578
Gm13219	ENSMUSG00000079604
Trps1	ENSMUSG00000038679
Gm18403	ENSMUSG00000103913
Gm8750	ENSMUSG00000092560
Emc9	ENSMUSG00000022217
Gm37575	ENSMUSG00000102394
Gm21430	ENSMUSG00000097948
Gm17041	ENSMUSG00000090570
Gm17040	ENSMUSG00000091366
Bad	ENSMUSG00000024959
Gm42608	ENSMUSG00000106651
Gm42609	ENSMUSG00000105975
Eldr	ENSMUSG00000087060
Tmem74bos	ENSMUSG00000087035
Pus1	ENSMUSG00000029507
Gm9442	ENSMUSG00000104241
Vmn1r-ps16	ENSMUSG00000107530
Gm37911	ENSMUSG00000104313
Wt1	ENSMUSG00000016458
Gm14159	ENSMUSG00000081777
Khdrbs2	ENSMUSG00000026058
Vmn2r49	ENSMUSG00000096180
Gm17501	ENSMUSG00000097183
Gm17183	ENSMUSG00000091466
Gm11915	ENSMUSG00000086774
Gm12899	ENSMUSG00000081916
Gm37261	ENSMUSG00000103527
Tmem74b	ENSMUSG00000044364
RP23-457I3.1	ENSMUSG00000110180
Gm42654	ENSMUSG00000107141
Gm5624	ENSMUSG00000092165
Epha7	ENSMUSG00000028289
Vmn1r-ps17	ENSMUSG00000093743
Gm3257	ENSMUSG00000109178
Gm20718	ENSMUSG00000093708
A330076H08Rik	ENSMUSG00000109321
Psme1	ENSMUSG00000022216
Zdhhc9	ENSMUSG00000036985
D930015E06Rik	ENSMUSG00000033767
Mybpc3	ENSMUSG00000002100
Gm8247	ENSMUSG00000091122
Gm27199	ENSMUSG00000098649
Gm12774	ENSMUSG00000082684
Sdad1	ENSMUSG00000029415
Lhx5	ENSMUSG00000029595
Zmynd12	ENSMUSG00000070806
Gm10171	ENSMUSG00000089803
Calm1	ENSMUSG00000001175
Lsm14a	ENSMUSG00000066568
Lsm1	ENSMUSG00000037296
Gm9839	ENSMUSG00000102865
Psmf1	ENSMUSG00000032869
Gm5415	ENSMUSG00000091318
Lman1	ENSMUSG00000041891
RP23-435J8.2	ENSMUSG00000109769
Gm37110	ENSMUSG00000104498
Gm37999	ENSMUSG00000103482
Rps18	ENSMUSG00000008668
Gm37792	ENSMUSG00000102321
Ntn4	ENSMUSG00000020019
Nup62	ENSMUSG00000109511
Gm43408	ENSMUSG00000105608
Gm43994	ENSMUSG00000107521
2410131K14Rik	ENSMUSG00000032840
Rimkla	ENSMUSG00000048899
Vmn1r-ps18	ENSMUSG00000093731
Wdr76	ENSMUSG00000027242
Gm16439	ENSMUSG00000072594
Vmn1r27	ENSMUSG00000071428
Fhl3	ENSMUSG00000032643
Gm8256	ENSMUSG00000091605
Gm21949	ENSMUSG00000102422
Vmn1r-ps19	ENSMUSG00000093522
Serpind1	ENSMUSG00000022766
Gm9593	ENSMUSG00000090736
Prex2	ENSMUSG00000048960
Dnaja3	ENSMUSG00000004069
Rpl36a-ps2	ENSMUSG00000105388
Gm15915	ENSMUSG00000085723
Fam213a	ENSMUSG00000021792
Ddah1	ENSMUSG00000028194
Rps19-ps6	ENSMUSG00000096942
Il4i1	ENSMUSG00000074141
Gm15262	ENSMUSG00000108981
Gm42763	ENSMUSG00000104983
Snap29	ENSMUSG00000022765
Gm15963	ENSMUSG00000086891
Gm8580	ENSMUSG00000090159
Cyp4a29	ENSMUSG00000083138
Setd2	ENSMUSG00000044791
Dqx1	ENSMUSG00000009145
Gm11505	ENSMUSG00000085872
Prrg3	ENSMUSG00000033361
2610509F24Rik	ENSMUSG00000103968
Gm42562	ENSMUSG00000106466
Rpl21-ps13	ENSMUSG00000056777
Mettl8	ENSMUSG00000041975
Gm12983	ENSMUSG00000087270
RP23-198F6.2	ENSMUSG00000109905
Pi4ka	ENSMUSG00000041720
Gm12984	ENSMUSG00000085002
Gm12982	ENSMUSG00000082833
Gm42803	ENSMUSG00000107245
Rel	ENSMUSG00000020275
Gm42802	ENSMUSG00000106760
Gm20768	ENSMUSG00000106190
Vmn1r28	ENSMUSG00000094291
Olfr49	ENSMUSG00000048153
Rer1	ENSMUSG00000029048
Vmn1r29	ENSMUSG00000091734
Rnasek	ENSMUSG00000093989
Zfp532	ENSMUSG00000042439
Gm15559	ENSMUSG00000086401
Pdgfra	ENSMUSG00000029231
Tnnc1	ENSMUSG00000091898
Gm20674	ENSMUSG00000093547
Kmt5a	ENSMUSG00000049327
Vmn2r50	ENSMUSG00000094606
4930556L07Rik	ENSMUSG00000086800
AI597479	ENSMUSG00000010290
Gm19214	ENSMUSG00000103090
Lcn8	ENSMUSG00000036449
Clca1	ENSMUSG00000028255
Gm14153	ENSMUSG00000083088
Cul4b	ENSMUSG00000031095
Gm1720	ENSMUSG00000086860
Nphp3	ENSMUSG00000032558
Gm44567	ENSMUSG00000108447
Gm14155	ENSMUSG00000087033
Platr11	ENSMUSG00000098161
2310043P16Rik	ENSMUSG00000108732
Gm12764	ENSMUSG00000086184
Gm42776	ENSMUSG00000105889
Gm28347	ENSMUSG00000101264
Gm42593	ENSMUSG00000104595
Ppm1g	ENSMUSG00000029147
Pfkl	ENSMUSG00000020277
Prkaca-ps1	ENSMUSG00000081845
Rspo4	ENSMUSG00000032852
Wee2	ENSMUSG00000037159
AW112010	ENSMUSG00000075010
Gm43599	ENSMUSG00000106698
Tekt4	ENSMUSG00000024175
Htra1	ENSMUSG00000006205
Gm16523	ENSMUSG00000082315
RP23-457I3.2	ENSMUSG00000110331
Gm28563	ENSMUSG00000106812
Lsm8	ENSMUSG00000044155
RP23-154H18.2	ENSMUSG00000109597
Adgra1	ENSMUSG00000025475
RP23-154H18.1	ENSMUSG00000109666
Ms4a8a	ENSMUSG00000024730
Gm8239	ENSMUSG00000107494
Scai	ENSMUSG00000035236
Rspo4os	ENSMUSG00000086620
RP24-96N12.4	ENSMUSG00000109586
Gm29478	ENSMUSG00000100341
Gm15754	ENSMUSG00000082365
Gm37987	ENSMUSG00000104216
Gm29179	ENSMUSG00000101444
Gm6067	ENSMUSG00000082929
Angpt4	ENSMUSG00000027460
Gm5560	ENSMUSG00000067161
Gm7123	ENSMUSG00000071680
Tmf1	ENSMUSG00000030059
Aldh3b2	ENSMUSG00000075296
Elf4	ENSMUSG00000031103
Efcab14	ENSMUSG00000034210
Gm15031	ENSMUSG00000081365
Gm33969	ENSMUSG00000104717
Hapln3	ENSMUSG00000030606
Gm4995	ENSMUSG00000081750
Gm15032	ENSMUSG00000081568
Gm42798	ENSMUSG00000106717
RP23-182C11.3	ENSMUSG00000109710
RP24-90N20.1	ENSMUSG00000109896
Pea15a	ENSMUSG00000013698
5430419D17Rik	ENSMUSG00000006204
Ankrd7	ENSMUSG00000029517
Cpeb4	ENSMUSG00000020300
Gm44306	ENSMUSG00000107398
Nup205	ENSMUSG00000038759
Gm44312	ENSMUSG00000107693
Gm13389	ENSMUSG00000087079
Gm37643	ENSMUSG00000103194
Gm31108	ENSMUSG00000108094
Gm14154	ENSMUSG00000087004
Gm10855	ENSMUSG00000075538
Xlr	ENSMUSG00000054626
Coro7	ENSMUSG00000039637
Gm10115	ENSMUSG00000062319
Gm7155	ENSMUSG00000081106
Gm11931	ENSMUSG00000082851
Gm29595	ENSMUSG00000100618
Gm28686	ENSMUSG00000101827
Ip6k2	ENSMUSG00000032599
Ndufc1	ENSMUSG00000037152
AI661453	ENSMUSG00000034382
Fam110a	ENSMUSG00000027459
Gm9195	ENSMUSG00000109446
Zfp352	ENSMUSG00000070902
1700047F07Rik	ENSMUSG00000085549
Sulf1	ENSMUSG00000016918
Gm7158	ENSMUSG00000083948
Gm12633	ENSMUSG00000080756
Gm29593	ENSMUSG00000099440
Adgrv1	ENSMUSG00000069170
Gm5763	ENSMUSG00000048600
Gm8475	ENSMUSG00000081993
Zfp526	ENSMUSG00000046541
Gm9403	ENSMUSG00000106499
Magea8	ENSMUSG00000079350
Gm12634	ENSMUSG00000082569
Lsm5	ENSMUSG00000091625
Gm29594	ENSMUSG00000102057
Gm29811	ENSMUSG00000106230
1700001C19Rik	ENSMUSG00000047150
Gm45105	ENSMUSG00000109087
Ikzf5	ENSMUSG00000040167
Gm8258	ENSMUSG00000048334
Gm9801	ENSMUSG00000045813
Slc35a5	ENSMUSG00000022664
Tcf23	ENSMUSG00000006642
Polb	ENSMUSG00000031536
Gm18757	ENSMUSG00000109155
Dcaf8	ENSMUSG00000026554
RP23-15B11.1	ENSMUSG00000109888
Rpl7a-ps11	ENSMUSG00000067147
Gm5065	ENSMUSG00000048398
4930579M01Rik	ENSMUSG00000086190
Slc25a24	ENSMUSG00000040322
Kndc1	ENSMUSG00000066129
Gm12906	ENSMUSG00000084874
Gm37426	ENSMUSG00000104433
Enpp6	ENSMUSG00000038173
Gm12907	ENSMUSG00000087195
Gm37151	ENSMUSG00000102926
Nlrp2	ENSMUSG00000035177
Gm28624	ENSMUSG00000100497
RP24-119F15.1	ENSMUSG00000109657
Msrb2	ENSMUSG00000023094
Magea5	ENSMUSG00000079349
4930448K20Rik	ENSMUSG00000082843
Gm16630	ENSMUSG00000097434
Dcaf17	ENSMUSG00000041966
RP24-278L20.2	ENSMUSG00000110343
Gm37517	ENSMUSG00000104374
RP24-278L20.1	ENSMUSG00000110372
Gm6374	ENSMUSG00000079140
RP24-562E3.3	ENSMUSG00000109796
Magea1	ENSMUSG00000096644
Fbxo41	ENSMUSG00000047013
Sphkap	ENSMUSG00000026163
Zfp961	ENSMUSG00000052446
Magea2	ENSMUSG00000055746
Slc52a3	ENSMUSG00000027463
Zfp763	ENSMUSG00000067430
Gm15667	ENSMUSG00000081850
Tex43	ENSMUSG00000032900
Gm43498	ENSMUSG00000106819
1700087M22Rik	ENSMUSG00000087653
Gm37200	ENSMUSG00000103062
Ndn	ENSMUSG00000033585
Gm44892	ENSMUSG00000109550
Gm6655	ENSMUSG00000107349
Uba5	ENSMUSG00000032557
Gm29404	ENSMUSG00000100073
Gm44547	ENSMUSG00000108839
Mucl1	ENSMUSG00000060311
4930524B17Rik	ENSMUSG00000107217
Gm44548	ENSMUSG00000109340
Gm45009	ENSMUSG00000108986
Cep350	ENSMUSG00000033671
Gm44891	ENSMUSG00000109555
1600017P15Rik	ENSMUSG00000102505
Clca2	ENSMUSG00000036960
Triobp	ENSMUSG00000033088
Gm15230	ENSMUSG00000084920
Magel2	ENSMUSG00000056972
Slc28a3	ENSMUSG00000021553
Vmn2r51	ENSMUSG00000058685
Gm29403	ENSMUSG00000100223
Eif3s6-ps4	ENSMUSG00000106885
Amy2a5	ENSMUSG00000074268
Mkrn3	ENSMUSG00000070527
Gm28350	ENSMUSG00000100772
4933424M12Rik	ENSMUSG00000087289
Actrt3	ENSMUSG00000037737
Mucl2	ENSMUSG00000036925
Naa11	ENSMUSG00000046000
Arvcf	ENSMUSG00000000325
Cd274	ENSMUSG00000016496
4930589O11Rik	ENSMUSG00000107195
Gm12635	ENSMUSG00000081563
AI429214	ENSMUSG00000074384
Gm44696	ENSMUSG00000107875
Ugdh	ENSMUSG00000029201
Gm12636	ENSMUSG00000082502
Gm28964	ENSMUSG00000101782
RP24-229D22.1	ENSMUSG00000110242
Gm15231	ENSMUSG00000082019
Gm7880	ENSMUSG00000108275
Fgfr2	ENSMUSG00000030849
Nipsnap1	ENSMUSG00000034285
Gm28578	ENSMUSG00000100417
Gm8814	ENSMUSG00000082360
Gm45147	ENSMUSG00000108904
Gm13220	ENSMUSG00000081202
RP23-334O19.2	ENSMUSG00000110006
Gm37563	ENSMUSG00000104040
Tmem191c	ENSMUSG00000055692
Agtr1a	ENSMUSG00000049115
4930524B15Rik	ENSMUSG00000020299
Gm12632	ENSMUSG00000082622
Cyp4f18	ENSMUSG00000003484
Acad11	ENSMUSG00000090150
Gm12643	ENSMUSG00000079962
Zfp951	ENSMUSG00000072774
Gm18482	ENSMUSG00000107100
Ankrd9	ENSMUSG00000037904
Cyp11a1	ENSMUSG00000032323
Gm42638	ENSMUSG00000106123
Tmem259	ENSMUSG00000013858
Pik3c2b	ENSMUSG00000026447
2010107G23Rik	ENSMUSG00000020083
Gm8817	ENSMUSG00000086008
Cxcl9	ENSMUSG00000029417
Sly	ENSMUSG00000101155
Rfx6	ENSMUSG00000019900
Gm36934	ENSMUSG00000103771
Sptan1	ENSMUSG00000057738
Gm8100	ENSMUSG00000098056
Gm37383	ENSMUSG00000102837
Gm37571	ENSMUSG00000102558
AA387200	ENSMUSG00000085946
Gm38038	ENSMUSG00000103717
Vasn	ENSMUSG00000039646
Gm43501	ENSMUSG00000106814
Gm13344	ENSMUSG00000087103
Gm9694	ENSMUSG00000102833
RP23-34E4.7	ENSMUSG00000109733
Gm18791	ENSMUSG00000107833
Gm8692	ENSMUSG00000082755
Eva1c	ENSMUSG00000039903
Scrt2	ENSMUSG00000060257
Gm44027	ENSMUSG00000107955
Gm17322	ENSMUSG00000097604
Gm43545	ENSMUSG00000106035
Gm12917	ENSMUSG00000083104
Vmn1r-ps20	ENSMUSG00000093702
Sf3a3	ENSMUSG00000028902
Nudt9	ENSMUSG00000029310
Gm37724	ENSMUSG00000102917
Gm20052	ENSMUSG00000106718
Zfp105	ENSMUSG00000057895
Them7	ENSMUSG00000055312
Gm11369	ENSMUSG00000083882
Vmn2r52	ENSMUSG00000091930
Gm7114	ENSMUSG00000100481
Vmn1r30	ENSMUSG00000095670
Muc3a	ENSMUSG00000094840
Atg3	ENSMUSG00000022663
Rad52	ENSMUSG00000030166
Gm43290	ENSMUSG00000104641
Srxn1	ENSMUSG00000032802
Gm42725	ENSMUSG00000105601
Gm44016	ENSMUSG00000107518
RP24-226P5.1	ENSMUSG00000110158
Gm20478	ENSMUSG00000092474
Smim14	ENSMUSG00000037822
RP23-324B16.2	ENSMUSG00000109817
Fate1	ENSMUSG00000053593
Gm8909	ENSMUSG00000073402
Gm20679	ENSMUSG00000093766
Fam167a	ENSMUSG00000035095
RP23-324B16.1	ENSMUSG00000109668
Vmn1r66	ENSMUSG00000043066
Ackr4	ENSMUSG00000079355
Nsg2	ENSMUSG00000020297
Avl9	ENSMUSG00000029787
Sdsl	ENSMUSG00000029596
Mynn	ENSMUSG00000037730
Gm43305	ENSMUSG00000105703
Tcf15	ENSMUSG00000068079
Rai2	ENSMUSG00000043518
Dmxl2	ENSMUSG00000041268
Aspa	ENSMUSG00000020774
Gm37750	ENSMUSG00000104268
Zfp563	ENSMUSG00000067424
Gm28305	ENSMUSG00000101152
Wisp1	ENSMUSG00000005124
Rps15a-ps7	ENSMUSG00000081087
Gm16124	ENSMUSG00000086914
Gm26831	ENSMUSG00000097408
Zmym5	ENSMUSG00000040123
Klk1b26	ENSMUSG00000053719
Mlnr-ps	ENSMUSG00000108975
Cul5	ENSMUSG00000032030
Gm28609	ENSMUSG00000101102
Gm14710	ENSMUSG00000084831
Gm21754	ENSMUSG00000093949
Gm43820	ENSMUSG00000106062
Gm8257	ENSMUSG00000079265
Hrasls	ENSMUSG00000022525
Ptf1a	ENSMUSG00000026735
Depdc1b	ENSMUSG00000021697
Gk2	ENSMUSG00000050553
Eomes	ENSMUSG00000032446
Gm6541	ENSMUSG00000091453
4930467D21Rik	ENSMUSG00000097516
Ptf1aos	ENSMUSG00000085388
Gm26942	ENSMUSG00000098069
Gm37104	ENSMUSG00000102445
Gm13218	ENSMUSG00000079603
Gm4785	ENSMUSG00000100590
Gm42581	ENSMUSG00000107067
Olfr269-ps1	ENSMUSG00000083417
Gm37866	ENSMUSG00000104276
Gm15232	ENSMUSG00000084806
Gabrr2	ENSMUSG00000023267
Gm43552	ENSMUSG00000105835
Gm5643	ENSMUSG00000083311
Csnk2a1	ENSMUSG00000074698
Morn1	ENSMUSG00000029049
Gm14021	ENSMUSG00000081264
Gm43289	ENSMUSG00000104917
Tdpoz5	ENSMUSG00000094163
RP23-324B16.4	ENSMUSG00000109932
Gm43845	ENSMUSG00000107177
Vmn1r-ps21	ENSMUSG00000093461
1110059G10Rik	ENSMUSG00000032551
Lamtor5	ENSMUSG00000087260
Gm14020	ENSMUSG00000084244
RP23-324B16.5	ENSMUSG00000110285
Klk1b18-ps	ENSMUSG00000108759
RP23-324B16.6	ENSMUSG00000109646
4930412F09Rik	ENSMUSG00000085321
Egr4	ENSMUSG00000071341
RP23-324B16.3	ENSMUSG00000110337
Plscr5	ENSMUSG00000095654
Tsga13	ENSMUSG00000039032
Gm12644	ENSMUSG00000081876
Vmn1r-ps47	ENSMUSG00000093781
Kcne1l	ENSMUSG00000090122
Neat1	ENSMUSG00000092274
Vmn1r-ps48	ENSMUSG00000093487
RP23-469O12.6	ENSMUSG00000109949
Frmd5	ENSMUSG00000027238
Gm15228	ENSMUSG00000087340
Nfe2l1	ENSMUSG00000038615
RP23-469O12.7	ENSMUSG00000110255
Gm12293	ENSMUSG00000082857
Gm12108	ENSMUSG00000086386
RP23-469O12.8	ENSMUSG00000110098
Gm44023	ENSMUSG00000107410
Vmn1r31	ENSMUSG00000093379
Olfr159	ENSMUSG00000044801
Cyp4a12a	ENSMUSG00000066071
Nlrp4d	ENSMUSG00000034122
Gm20672	ENSMUSG00000093741
Gm37807	ENSMUSG00000103841
Nicn1	ENSMUSG00000032606
Gm20673	ENSMUSG00000093747
Shroom2	ENSMUSG00000045180
Vmn1r-ps22	ENSMUSG00000093518
Olfr29-ps1	ENSMUSG00000081420
Gm44042	ENSMUSG00000107960
AI413582	ENSMUSG00000062753
Vmn1r-ps23	ENSMUSG00000093588
Cldn34b2	ENSMUSG00000057402
Gm37481	ENSMUSG00000102804
1600002K03Rik	ENSMUSG00000035595
Tor1aip1	ENSMUSG00000026466
RP23-324B16.7	ENSMUSG00000109795
Leng9	ENSMUSG00000043432
Gm12492	ENSMUSG00000081329
Ache	ENSMUSG00000023328
Gm14599	ENSMUSG00000081937
Gm9121	ENSMUSG00000104460
Gm5397	ENSMUSG00000082827
Uqcrfs1	ENSMUSG00000038462
Ssbp1	ENSMUSG00000029911
Bcl10	ENSMUSG00000028191
Gm16312	ENSMUSG00000086107
Leng8	ENSMUSG00000035545
RP23-115C10.1	ENSMUSG00000110312
Doc2g	ENSMUSG00000024871
Scml1	ENSMUSG00000086540
Amy2a4	ENSMUSG00000096770
Gm15205	ENSMUSG00000087146
Strn4	ENSMUSG00000030374
2410022M11Rik	ENSMUSG00000100017
1700031F05Rik	ENSMUSG00000032894
RP24-274F20.4	ENSMUSG00000109882
Npw	ENSMUSG00000071230
Gm15027	ENSMUSG00000094574
Gm43699	ENSMUSG00000107244
H2-Q6	ENSMUSG00000073409
Brwd3	ENSMUSG00000063663
Hmga1	ENSMUSG00000046711
Gm28165	ENSMUSG00000100295
Gjb2	ENSMUSG00000046352
8030451A03Rik	ENSMUSG00000073821
Gm15593	ENSMUSG00000084203
Gm43021	ENSMUSG00000104691
Cyp4a12b	ENSMUSG00000078597
Gm14536	ENSMUSG00000094259
Gm15202	ENSMUSG00000087571
Klk1b28-ps	ENSMUSG00000108339
Inpp5b	ENSMUSG00000028894
Gm18486	ENSMUSG00000098888
Gm15596	ENSMUSG00000082289
Nhs	ENSMUSG00000059493
Gm28965	ENSMUSG00000101245
Nudt8	ENSMUSG00000024869
Xlr5d-ps	ENSMUSG00000081804
Gm28709	ENSMUSG00000100578
Gm42456	ENSMUSG00000105736
Lcn5	ENSMUSG00000026937
Tnc	ENSMUSG00000028364
Cldn17	ENSMUSG00000055811
Olfr156	ENSMUSG00000059448
RP23-72K19.2	ENSMUSG00000109876
Rnf150	ENSMUSG00000047747
Syngr3	ENSMUSG00000007021
Gm43856	ENSMUSG00000105555
Cldn8	ENSMUSG00000050520
Elk1	ENSMUSG00000009406
Abcg3	ENSMUSG00000029299
Gm8321	ENSMUSG00000096939
Ldb2	ENSMUSG00000039706
Slc5a5	ENSMUSG00000000792
2310079G19Rik	ENSMUSG00000045331
RP24-345M16.5	ENSMUSG00000109620
Gm3508	ENSMUSG00000100767
Gm12837	ENSMUSG00000084415
Cyp4a30-ps	ENSMUSG00000083190
Olfr20	ENSMUSG00000062128
Krtap27-1	ENSMUSG00000090515
9030617O03Rik	ENSMUSG00000021185
BC030870	ENSMUSG00000074300
Gm13865	ENSMUSG00000083717
A230072C01Rik	ENSMUSG00000086877
RP23-478B10.1	ENSMUSG00000109600
Frmd8	ENSMUSG00000024816
Cln8	ENSMUSG00000026317
Gm9005	ENSMUSG00000081796
Gm37855	ENSMUSG00000102893
Spata22	ENSMUSG00000069825
Gm37989	ENSMUSG00000104219
Gm37591	ENSMUSG00000104230
2310061N02Rik	ENSMUSG00000050704
Gm14831	ENSMUSG00000080887
Kirrel	ENSMUSG00000041734
Etnk1	ENSMUSG00000030275
Uxt	ENSMUSG00000001134
Gm5401	ENSMUSG00000082406
Gm2987	ENSMUSG00000101754
4933436I20Rik	ENSMUSG00000100580
2310034C09Rik	ENSMUSG00000068078
RP24-345M16.6	ENSMUSG00000109711
Gm9009	ENSMUSG00000080974
Gm12109	ENSMUSG00000081613
Gm13432	ENSMUSG00000083528
1810010K12Rik	ENSMUSG00000056329
Gm37646	ENSMUSG00000103191
Gm18799	ENSMUSG00000100318
4930519D14Rik	ENSMUSG00000086263
Gspt2	ENSMUSG00000071723
Mup7	ENSMUSG00000073842
Naa15	ENSMUSG00000063273
Efna2	ENSMUSG00000003070
Rpl3-ps1	ENSMUSG00000084349
Cubn	ENSMUSG00000026726
Llph-ps2	ENSMUSG00000083364
Tmsb4x	ENSMUSG00000049775
Gm4997	ENSMUSG00000045694
Grin3b	ENSMUSG00000035745
Gm43022	ENSMUSG00000104547
Gm21868	ENSMUSG00000100456
Gm15006	ENSMUSG00000083828
Gm43023	ENSMUSG00000104912
Gm2568	ENSMUSG00000084793
Mup-ps1	ENSMUSG00000083239
Gm15866	ENSMUSG00000087290
Card11	ENSMUSG00000036526
Fbxo48	ENSMUSG00000044966
Gm15003	ENSMUSG00000082504
Tbc1d20	ENSMUSG00000027465
Apbb1	ENSMUSG00000037032
1700126G02Rik	ENSMUSG00000107802
Gm16481	ENSMUSG00000082090
Gm15005	ENSMUSG00000095702
5830462I19Rik	ENSMUSG00000091102
Gm12216	ENSMUSG00000081769
2010308F09Rik	ENSMUSG00000100714
Gm29456	ENSMUSG00000099860
C1qtnf7	ENSMUSG00000061535
Gm4491	ENSMUSG00000089840
Gm9825	ENSMUSG00000096403
Scap	ENSMUSG00000032485
Rasl11a	ENSMUSG00000029641
Gm15004	ENSMUSG00000082421
Gm29455	ENSMUSG00000101179
Ufsp1	ENSMUSG00000051502
RP24-345M16.4	ENSMUSG00000109935
Amd-ps1	ENSMUSG00000083823
Gm37291	ENSMUSG00000103704
RP24-216J7.1	ENSMUSG00000110283
Comt	ENSMUSG00000000326
Copz2	ENSMUSG00000018672
RP24-216J7.2	ENSMUSG00000110226
Inhbb	ENSMUSG00000037035
Frmd8os	ENSMUSG00000043488
Gm21943	ENSMUSG00000096122
Gm43414	ENSMUSG00000104935
Olfr376	ENSMUSG00000063881
Gm9124	ENSMUSG00000104059
Mup2	ENSMUSG00000078688
Gm13710	ENSMUSG00000087362
Gm28532	ENSMUSG00000101943
Gjb6	ENSMUSG00000040055
Ighv1-17-1	ENSMUSG00000102773
Olfr157	ENSMUSG00000059101
Spin2-ps2	ENSMUSG00000080072
Gm12915	ENSMUSG00000086589
Gm37085	ENSMUSG00000102857
1700026F02Rik	ENSMUSG00000101854
Gm43274	ENSMUSG00000107116
Utf1	ENSMUSG00000047751
Gm43052	ENSMUSG00000107115
Gm42505	ENSMUSG00000107126
Olfr155	ENSMUSG00000071000
Gata3	ENSMUSG00000015619
Med13l	ENSMUSG00000018076
Gm18598	ENSMUSG00000108946
Xlr3d-ps	ENSMUSG00000083847
Gm43762	ENSMUSG00000107129
Col14a1	ENSMUSG00000022371
Gm9125	ENSMUSG00000094328
Gm2862	ENSMUSG00000089639
Dusp22	ENSMUSG00000069255
Arsi	ENSMUSG00000036412
Gm37081	ENSMUSG00000102655
2410004B18Rik	ENSMUSG00000036873
Tgm4	ENSMUSG00000025787
Gm43503	ENSMUSG00000105347
Btbd10	ENSMUSG00000038187
Myo10	ENSMUSG00000022272
Gm29454	ENSMUSG00000101437
Clic1	ENSMUSG00000007041
Gm43505	ENSMUSG00000105648
Ssr4	ENSMUSG00000002014
Gm42600	ENSMUSG00000107278
Gm43509	ENSMUSG00000106603
Gm10697	ENSMUSG00000095251
Ralb	ENSMUSG00000004451
Gm43588	ENSMUSG00000107370
8030487O14Rik	ENSMUSG00000105136
Gm14870	ENSMUSG00000081748
Gm8267	ENSMUSG00000091923
Gm3364	ENSMUSG00000105224
Hapln2	ENSMUSG00000004894
2810403D21Rik	ENSMUSG00000086629
Alms1	ENSMUSG00000063810
E030026E10Rik	ENSMUSG00000104851
Sox8	ENSMUSG00000024176
Ppp1r15b	ENSMUSG00000046062
Gm42981	ENSMUSG00000105282
Smad2	ENSMUSG00000024563
Gm43506	ENSMUSG00000106332
Gm43508	ENSMUSG00000105861
9430034N14Rik	ENSMUSG00000102964
Gm43507	ENSMUSG00000104894
Tor1aip2	ENSMUSG00000050565
Pagr1a	ENSMUSG00000030680
H2-Q7	ENSMUSG00000060550
Gm43504	ENSMUSG00000104990
RP23-334O19.1	ENSMUSG00000110223
Gm14711	ENSMUSG00000083566
Gm26616	ENSMUSG00000102425
Gm5979	ENSMUSG00000103304
Bud13	ENSMUSG00000032077
Gm6623	ENSMUSG00000092374
Gm13256	ENSMUSG00000086618
Gm14707	ENSMUSG00000086104
Pagr1b	ENSMUSG00000092534
Gm11524	ENSMUSG00000083651
4930412O13Rik	ENSMUSG00000025783
Gm11523	ENSMUSG00000087117
Gm20495	ENSMUSG00000092480
Zdhhc3	ENSMUSG00000025786
Gm15764	ENSMUSG00000087556
Gm14717	ENSMUSG00000086207
Prrt2	ENSMUSG00000045114
Utp14a	ENSMUSG00000063785
Gm13270	ENSMUSG00000086358
9230102O04Rik	ENSMUSG00000079602
Gpr68	ENSMUSG00000047415
Tmprss3	ENSMUSG00000024034
Lpo	ENSMUSG00000009356
Esyt3	ENSMUSG00000037681
Cldn34b3	ENSMUSG00000071738
Gm8595	ENSMUSG00000081364
Txnrd2	ENSMUSG00000075704
Gm21880	ENSMUSG00000099733
Pid1	ENSMUSG00000045658
Gm15994	ENSMUSG00000082183
Gm16410	ENSMUSG00000070641
Rbck1	ENSMUSG00000027466
Kcnj11	ENSMUSG00000096146
Gm7831	ENSMUSG00000083226
Gm336	ENSMUSG00000101439
