Gene	Ensembl
RN7SL470P	ENSG00000263669
PPP1R10P1	ENSG00000255352
RP11-250H24.7	ENSG00000277869
RNU6-486P	ENSG00000199986
MIR4444-2	ENSG00000266780
ZNRD1-AS1_1	ENSG00000273601
SNORA27	ENSG00000207051
AC010761.6	ENSG00000265073
RPS26P11	ENSG00000196933
RNU11-2P	ENSG00000252707
AL121899.1	ENSG00000280766
5S_rRNA	ENSG00000275305
AC012005.2	ENSG00000278686
SNORD113-9	ENSG00000201950
RNU6-838P	ENSG00000200269
AC010528.1	ENSG00000264645
HCG15	ENSG00000225368
USP9YP31	ENSG00000229250
AC003006.7	ENSG00000269026
AL137006.1	ENSG00000273790
LY6G6F	ENSG00000204424
Y_RNA	ENSG00000202224
AC017081.1	ENSG00000279921
DFFA	ENSG00000160049
AC011453.3	ENSG00000281027
RP11-349G13.3	ENSG00000270690
MIR1252	ENSG00000221788
DKK1	ENSG00000107984
LINC00612	ENSG00000214851
AL161740.1	ENSG00000221591
SMAD5-AS1_1	ENSG00000277859
RPL32	ENSG00000144713
GACAT2	ENSG00000265962
RP11-56P9.5	ENSG00000255551
TRDV1	ENSG00000211804
RN7SL815P	ENSG00000243359
RN7SL72P	ENSG00000243374
OTX1	ENSG00000115507
SNORD115-23	ENSG00000201331
AC092116.1	ENSG00000222299
HIST1H2BC	ENSG00000180596
RP11-674N23.4	ENSG00000272788
RP11-56P9.6	ENSG00000254920
U6	ENSG00000275304
MIR1972-1	ENSG00000238728
RP11-100N3.2	ENSG00000281683
AC008949.1	ENSG00000222961
AL359753.1	ENSG00000265589
RNU6-608P	ENSG00000206654
RN7SL101P	ENSG00000243548
RPL23AP66	ENSG00000243141
ZNF311	ENSG00000169260
RNU6-161P	ENSG00000199921
SNORD116-15	ENSG00000207174
TRAV24	ENSG00000211805
CDY18P	ENSG00000232205
AC091565.1	ENSG00000274728
SCARNA5	ENSG00000252010
RP11-307N16.7	ENSG00000277040
ABHD17AP3	ENSG00000250536
MIR1226	ENSG00000221585
EEF1DP7	ENSG00000263883
U3	ENSG00000207119
AC092854.1	ENSG00000278335
RNVU1-15	ENSG00000207205
CTD-2303H24.2	ENSG00000273018
MIR1972-2	ENSG00000239118
DCAF4L1	ENSG00000182308
TRG-AS1	ENSG00000281103
Y_RNA	ENSG00000277980
HLA-DPA3	ENSG00000223696
Y_RNA	ENSG00000201800
RP11-361A21.3	ENSG00000270423
ANKRD34B	ENSG00000189127
AL009179.1	ENSG00000281258
NOXA1	ENSG00000188747
RNA5SP515	ENSG00000201440
RNA5-8SP7	ENSG00000200313
AF131215.3	ENSG00000254936
GSK3B	ENSG00000082701
AC078814.1	ENSG00000275729
HYAL1	ENSG00000114378
AC009091.1	ENSG00000273843
RDH13	ENSG00000278149
RAD23BLP	ENSG00000226298
TRGV5	ENSG00000211697
WWC3-AS1	ENSG00000225076
RNA5SP510	ENSG00000201567
PKI55	ENSG00000260804
U8	ENSG00000212144
CTD-3065B20.3	ENSG00000259314
RP11-495P10.3	ENSG00000224481
NEMP1	ENSG00000166881
RP11-740P5.2	ENSG00000233234
Y_RNA	ENSG00000202190
NFYA	ENSG00000001167
RNU6-178P	ENSG00000207361
HSPE1P3	ENSG00000259746
FUT2	ENSG00000176920
PROKR2	ENSG00000101292
AF131216.1	ENSG00000280273
RP11-387D10.4	ENSG00000278370
SNORA63	ENSG00000201229
TAS2R43	ENSG00000255374
RNU6-1098P	ENSG00000252581
GAPDHP67	ENSG00000219930
CLPSL2	ENSG00000196748
RNA5SP370	ENSG00000199415
AL136992.1	ENSG00000276456
DRD3	ENSG00000151577
U8	ENSG00000238963
AF131215.6	ENSG00000254839
RNA5SP432	ENSG00000199350
SLC39A7	ENSG00000224399
Y_RNA	ENSG00000206912
RNU6-1217P	ENSG00000223208
CELSR3	ENSG00000008300
RNU6-698P	ENSG00000200393
AC009299.1	ENSG00000221590
SPDYE16	ENSG00000281950
TAS2R20	ENSG00000255837
RNY4	ENSG00000252316
AL031777.1	ENSG00000280547
USP9YP25	ENSG00000224866
RNU6-1064P	ENSG00000222558
AC004813.1	ENSG00000279777
RN7SL798P	ENSG00000240905
AF213884.1	ENSG00000251572
AC133633.2	ENSG00000282263
SNORA26	ENSG00000212490
CTAGE13P	ENSG00000230711
Metazoa_SRP	ENSG00000276096
RP11-638I2.9	ENSG00000258521
ACA64	ENSG00000238934
PEX7	ENSG00000112357
RNA5SP167	ENSG00000202331
AF131215.4	ENSG00000254556
AC091770.1	ENSG00000281791
AC244012.1	ENSG00000277195
RP11-638I2.8	ENSG00000258666
RN7SKP181	ENSG00000223120
AC017028.3	ENSG00000264518
AC010226.4	ENSG00000249249
RP1-261D10.1	ENSG00000259079
AL589743.1	ENSG00000279508
MIR17HG	ENSG00000215417
AC026369.1	ENSG00000282676
MIR3121	ENSG00000265435
MIR376B	ENSG00000277780
RP13-46H24.1	ENSG00000282464
AC126323.1	ENSG00000221141
RNY1P16	ENSG00000199933
RNA5SP337	ENSG00000252816
LINC01169	ENSG00000259471
MIR936	ENSG00000216083
RN7SL218P	ENSG00000244194
Y_RNA	ENSG00000201412
RP11-565F19.2	ENSG00000271851
MIR2116	ENSG00000253030
RNU6-907P	ENSG00000212226
RP11-159D23.2	ENSG00000257472
RNU6-849P	ENSG00000206818
RP11-603B24.6	ENSG00000271507
SLC6A9	ENSG00000196517
RP11-56P9.10	ENSG00000254728
AC005071.3	ENSG00000281555
AC069063.1	ENSG00000279131
RP1-261D10.2	ENSG00000259146
TAS2R50	ENSG00000212126
CEP72	ENSG00000112877
TRGJP	ENSG00000211691
AC104417.1	ENSG00000221123
USP9YP29	ENSG00000232424
MIR1915	ENSG00000222071
MIR548I1	ENSG00000277343
FUBP1	ENSG00000162613
U7	ENSG00000273629
PRR11	ENSG00000068489
GSTA3	ENSG00000174156
AC090095.1	ENSG00000277929
AC133633.1	ENSG00000281936
LY6G5C	ENSG00000111971
TRGJP2	ENSG00000211688
MIR4530	ENSG00000266559
RNU1-63P	ENSG00000206629
RP11-923I11.5	ENSG00000259887
RN7SKP296	ENSG00000223117
LINC01105	ENSG00000232044
Y_RNA	ENSG00000201218
RN7SL545P	ENSG00000274568
FXR1	ENSG00000114416
U8	ENSG00000275648
AC136352.2	ENSG00000276579
RP11-187E13.1	ENSG00000258474
RNU7-165P	ENSG00000238380
RP11-565F19.4	ENSG00000262815
AC011499.1	ENSG00000263995
RN7SKP164	ENSG00000251947
MIR3915	ENSG00000263600
RPL23AP57	ENSG00000206147
Vault	ENSG00000252283
DARS-AS1	ENSG00000231890
AC078950.1	ENSG00000281730
AL138815.1	ENSG00000281497
RN7SL749P	ENSG00000242853
AF240627.2	ENSG00000230233
MIR1273C	ENSG00000264814
Y_RNA	ENSG00000207342
TICAM2	ENSG00000243414
TRGV1	ENSG00000211701
AC004000.1	ENSG00000264952
RP11-98G13.1	ENSG00000237011
MIR6075	ENSG00000273742
RP11-476I15.5	ENSG00000278171
AC090132.1	ENSG00000275537
AC093323.3	ENSG00000170846
AC079768.1	ENSG00000278584
MIR5697	ENSG00000265521
AL161626.1	ENSG00000241781
AC007919.2	ENSG00000280600
RGPD4	ENSG00000196862
TRGV9	ENSG00000211695
MIR4277	ENSG00000263746
FRG2LP	ENSG00000267704
AC108004.1	ENSG00000273288
RP5-827O9.1	ENSG00000229201
CES5A	ENSG00000159398
RP11-187E13.3	ENSG00000275002
GSDMA	ENSG00000167914
CRTC3	ENSG00000140577
GTF2IP12	ENSG00000283050
HLA-DPB1	ENSG00000230708
TRGVB	ENSG00000231202
GPSM3	ENSG00000213654
EEF1A1P40	ENSG00000231144
SNRPN	ENSG00000128739
NCR1	ENSG00000277629
RP11-187E13.2	ENSG00000258386
LINC00472	ENSG00000233237
NODAL	ENSG00000156574
NKPD1	ENSG00000179846
H2AFV	ENSG00000105968
KRTAP4-3	ENSG00000196156
ZNF561	ENSG00000171469
NEK8	ENSG00000160602
RP11-400D2.2	ENSG00000251199
DCLRE1A	ENSG00000198924
AL591925.1	ENSG00000266230
RN7SKP150	ENSG00000222448
CTA-331P3.1	ENSG00000260188
RN7SKP153	ENSG00000201896
RN7SL740P	ENSG00000244294
RP5-902P8.10	ENSG00000230415
HCG21	ENSG00000228448
AC006130.1	ENSG00000263997
RP13-1039J1.2	ENSG00000184115
RNU6-421P	ENSG00000201341
UMOD	ENSG00000169344
CTA-246H3.11	ENSG00000231466
Y_RNA	ENSG00000201118
RP11-1113L8.2	ENSG00000263107
CTD-2530H12.4	ENSG00000255326
RNU6-276P	ENSG00000251923
NOMO3	ENSG00000278087
UPF3BP4	ENSG00000277555
RP11-21J7.1	ENSG00000226640
FCF1P4	ENSG00000226112
CTB-181H17.1	ENSG00000272219
Y_RNA	ENSG00000200888
OR9G3P	ENSG00000262268
Y_RNA	ENSG00000280887
RP11-346C16.4	ENSG00000219559
RP11-227G15.6	ENSG00000264373
CTA-313A17.5	ENSG00000278586
Metazoa_SRP	ENSG00000275881
DPCR1	ENSG00000257232
MIR301B	ENSG00000212102
RP11-932A10.1	ENSG00000259008
GNL1	ENSG00000232143
RP11-156L14.1	ENSG00000265702
RPL23AP22	ENSG00000237213
PRELID3BP10	ENSG00000236105
RP11-738O11.13	ENSG00000254547
ARID4B	ENSG00000054267
PES1P1	ENSG00000248191
AC007326.1	ENSG00000279560
MIR29B2	ENSG00000276752
RP4-809F18.2	ENSG00000257061
RP11-399C16.3	ENSG00000279623
RP11-227G15.12	ENSG00000279762
RNU6-474P	ENSG00000206970
RP11-521C22.2	ENSG00000279863
ANKRD20A3	ENSG00000276203
KIR2DL2	ENSG00000275407
RNU6-1011P	ENSG00000207399
RP11-477J21.6	ENSG00000239593
RP4-809F18.1	ENSG00000255595
PKIB	ENSG00000135549
AC006126.4	ENSG00000267045
RP5-1011O1.2	ENSG00000232498
RN7SKP115	ENSG00000200047
AL590787.1	ENSG00000221324
ATP6V0E2-AS1	ENSG00000204934
RP11-477J21.2	ENSG00000214651
AC025674.2	ENSG00000276697
DUXAP5	ENSG00000255377
MIR620	ENSG00000207967
AC006116.13	ENSG00000266932
BARHL2	ENSG00000143032
Metazoa_SRP	ENSG00000281083
FAM127C	ENSG00000212747
RP5-944M2.1	ENSG00000256494
RNA5SP271	ENSG00000252509
AF250324.2	ENSG00000277679
CFTRP3	ENSG00000204555
SNORA25	ENSG00000201701
SLC22A3	ENSG00000146477
SNORA63	ENSG00000202449
RP11-108N13.1	ENSG00000218476
RP11-87N24.3	ENSG00000232035
U4	ENSG00000277986
FP236383.11	ENSG00000277244
AC006116.22	ENSG00000266907
RP11-738O11.12	ENSG00000255499
AC093628.1	ENSG00000272082
GHRL	ENSG00000157017
RNU6-649P	ENSG00000207192
CD80	ENSG00000121594
RNU6-139P	ENSG00000252449
MIR411	ENSG00000199109
RP11-439H9.1	ENSG00000235743
RNU2-50P	ENSG00000222426
MIR516A2	ENSG00000207620
RP11-738O11.9	ENSG00000255204
CD1C	ENSG00000158481
ORMDL3	ENSG00000172057
AC004053.2	ENSG00000276215
AC006116.21	ENSG00000267606
AC017028.4	ENSG00000264730
HNCAT21	ENSG00000250427
MIR4766	ENSG00000266594
RP11-298J23.5	ENSG00000231102
AL354833.1	ENSG00000263907
RNU6-517P	ENSG00000207090
FAM66E	ENSG00000225725
RNU6-806P	ENSG00000202017
RNU6-234P	ENSG00000202099
RN7SL440P	ENSG00000264963
MIR8054	ENSG00000275868
FGF16	ENSG00000196468
RP5-944M2.2	ENSG00000256927
RNU6-419P	ENSG00000252839
RNA5SP66	ENSG00000252987
LRFN2	ENSG00000156564
AL121578.7	ENSG00000229674
ACRC	ENSG00000147174
TRGV7	ENSG00000249978
SNORD112	ENSG00000252170
AC105389.1	ENSG00000281235
RP11-227G15.9	ENSG00000264083
LIPF	ENSG00000182333
SNORA70	ENSG00000252014
AL592205.2	ENSG00000265771
RHOD	ENSG00000173156
Metazoa_SRP	ENSG00000277001
AC018738.2	ENSG00000237039
RP11-121A8.1	ENSG00000272908
SCML1	ENSG00000047634
SNORA48	ENSG00000263517
EEF1A1P14	ENSG00000233057
MIR4773-1	ENSG00000264684
RNU6-667P	ENSG00000252995
TAS2R43	ENSG00000282537
AC002530.1	ENSG00000281037
CTC1	ENSG00000178971
OR9G4	ENSG00000262647
SNORA25	ENSG00000252011
AC011372.1	ENSG00000273560
YBX2P1	ENSG00000213438
XXbac-BPG299F13.14	ENSG00000229075
AC005158.1	ENSG00000276614
AC011841.2	ENSG00000274990
MEMO1P3	ENSG00000239238
AC244258.1	ENSG00000212065
MIR320B2	ENSG00000221406
XKR6	ENSG00000171044
RN7SL612P	ENSG00000266160
TAS2R18	ENSG00000282675
RNU6-49P	ENSG00000206983
RP11-150O12.3	ENSG00000254290
AL109750.1	ENSG00000252430
SNORD52	ENSG00000265707
RP11-778J16.3	ENSG00000257400
BATF3	ENSG00000123685
MIR1914	ENSG00000272045
MIR4767	ENSG00000264268
AC093270.1	ENSG00000275447
RP11-144O23.8	ENSG00000282174
RP11-121P10.1	ENSG00000236075
FP671120.5	ENSG00000276104
NTRK3-AS1	ENSG00000260305
RNU6-1093P	ENSG00000212496
ERH	ENSG00000100632
SNORD45B	ENSG00000201487
LSP1P1	ENSG00000269099
AC080003.1	ENSG00000275916
MIR6732	ENSG00000278228
RP11-181B11.2	ENSG00000253567
Metazoa_SRP	ENSG00000275319
Metazoa_SRP	ENSG00000277617
VN1R84P	ENSG00000268117
UPF3BP3	ENSG00000278244
AGFG1	ENSG00000173744
RP11-458I4.2	ENSG00000276958
MIR33A	ENSG00000207932
CTD-2526A2.2	ENSG00000260369
RNU6-857P	ENSG00000251702
VN1R33P	ENSG00000227426
MIR4509-1	ENSG00000275081
RNU6-553P	ENSG00000200917
HYPM	ENSG00000187516
CTD-2526A2.4	ENSG00000279273
MED28P6	ENSG00000259183
MIR4304	ENSG00000265526
MIR6129	ENSG00000273500
MIR34A	ENSG00000207865
hsa-mir-8069-1	ENSG00000278018
TMEM243	ENSG00000135185
RP11-73B2.3	ENSG00000223889
RP3-462C17.1	ENSG00000226454
AC024082.1	ENSG00000221558
RNU6-293P	ENSG00000223191
LA16c-312E8.4	ENSG00000279930
RNA5SP261	ENSG00000222468
RP11-643G5.1	ENSG00000279248
RP11-723O4.7	ENSG00000279507
TTC28-AS1_4	ENSG00000276675
KIR2DL4	ENSG00000274189
SNORD89	ENSG00000212283
C6orf203	ENSG00000130349
NBEAL1	ENSG00000144426
RP11-272G22.1	ENSG00000224735
ARAFP2	ENSG00000224368
AC100817.1	ENSG00000221589
RNU6-408P	ENSG00000251719
TSEN34	ENSG00000273896
RP11-193H5.1	ENSG00000237250
Y_RNA	ENSG00000199964
HOTAIR_3	ENSG00000277994
TAS2R15P	ENSG00000212125
WI2-1959D15.1	ENSG00000264527
RP11-100E13.3	ENSG00000234247
TRAPPC6A	ENSG00000007255
RP11-325F22.2	ENSG00000237513
CICP11	ENSG00000237799
Y_RNA	ENSG00000280829
KRTAP26-1	ENSG00000197683
AC055876.2	ENSG00000238340
MIR302D	ENSG00000199145
PNLIP	ENSG00000175535
RP11-378A12.1	ENSG00000282397
RN7SKP289	ENSG00000253053
LINC00668	ENSG00000265933
RP11-49C9.2	ENSG00000183171
MAST2	ENSG00000086015
CCDC154	ENSG00000197599
RN7SKP256	ENSG00000253010
AC104623.2	ENSG00000237633
MIR6741	ENSG00000274674
RP11-523L20.1	ENSG00000260450
RN7SL134P	ENSG00000263360
HDHD3	ENSG00000119431
CTTNBP2NL	ENSG00000143079
NAA30	ENSG00000139977
RP11-890B15.2	ENSG00000254842
Metazoa_SRP	ENSG00000277250
RP11-574E24.3	ENSG00000176134
SNORA8	ENSG00000206977
RP11-144O23.8	ENSG00000256651
RP11-411B10.5	ENSG00000267324
RN7SL472P	ENSG00000240457
MPLKIP	ENSG00000168303
KCNK13	ENSG00000152315
MIMT1_1	ENSG00000281440
RNA5SP50	ENSG00000200601
TAS2R13	ENSG00000212128
snoU13	ENSG00000238387
CTD-2342J14.6	ENSG00000267277
MIR1278	ENSG00000221680
AQP7P2	ENSG00000181997
AL050321.1	ENSG00000251713
RNY1P4	ENSG00000207325
FAM110A	ENSG00000125898
MIR1207	ENSG00000221176
RN7SKP110	ENSG00000222078
ZFP82	ENSG00000181007
RP11-440E5.1	ENSG00000275834
RHOXF1P3	ENSG00000282933
CTD-2583P5.1	ENSG00000260378
MIR548I3	ENSG00000221305
AC118282.4	ENSG00000281200
SNORA31	ENSG00000253028
KRASP1	ENSG00000220635
AC226374.1	ENSG00000275473
MIR320D1	ENSG00000211491
RP11-1007I13.4	ENSG00000266560
AL133249.1	ENSG00000223647
RN7SKP263	ENSG00000223126
USP2-AS1	ENSG00000245248
AC091053.2	ENSG00000281902
SNORA31	ENSG00000252136
RN7SL556P	ENSG00000277265
MIR4287	ENSG00000265847
Metazoa_SRP	ENSG00000280896
AC096775.2	ENSG00000237551
RP11-524H19.2	ENSG00000224984
MIR3687-1	ENSG00000277437
AC116165.3	ENSG00000277902
RP11-613E4.5	ENSG00000275875
AC099539.1	ENSG00000251927
RN7SL579P	ENSG00000263728
RAP1GDS1	ENSG00000138698
SLAMF6	ENSG00000162739
SNORA54	ENSG00000207008
AF213884.2	ENSG00000260651
RP11-613E4.4	ENSG00000273720
RNU6-63P	ENSG00000252499
RFESD	ENSG00000175449
RN7SL617P	ENSG00000241162
LINC00894	ENSG00000235703
SNORA9	ENSG00000199282
RNU6-194P	ENSG00000200732
SLC25A1P2	ENSG00000234467
CTD-2008E3.1	ENSG00000279923
MIR6886	ENSG00000273892
PPP2R3B	ENSG00000276438
AC019129.2	ENSG00000276967
MIR6510	ENSG00000276252
AC110615.1	ENSG00000279909
TPT1P4	ENSG00000217027
AL353733.1	ENSG00000221708
NKX1-1	ENSG00000235608
GPC4	ENSG00000076716
BX649553.3	ENSG00000264510
FAAHP1	ENSG00000232022
AC114730.2	ENSG00000281648
UQCRBP3	ENSG00000249928
RNA5SP469	ENSG00000201035
SNRPFP1	ENSG00000231878
RP11-107F6.3	ENSG00000260814
AC090954.2	ENSG00000273809
Telomerase-vert	ENSG00000277925
RP11-272G22.2	ENSG00000226110
BMS1P11	ENSG00000225883
RP11-909N17.2	ENSG00000253931
RN7SKP32	ENSG00000222099
PCMTD2	ENSG00000203880
AC005150.3	ENSG00000274761
USP9YP7	ENSG00000224485
RP11-150O12.4	ENSG00000254306
MIR210	ENSG00000199038
CTA-339C12.1	ENSG00000259294
MIR1262	ENSG00000221203
Metazoa_SRP	ENSG00000277141
MAFA-AS1	ENSG00000254338
HOTAIRM1_5	ENSG00000277694
AC112179.1	ENSG00000277793
SEBOX	ENSG00000274529
TRAV25	ENSG00000211806
MIR7159	ENSG00000276824
AC084010.1	ENSG00000266058
MIR548AA1	ENSG00000207704
U6	ENSG00000261867
Y_RNA	ENSG00000252585
AC007773.1	ENSG00000263960
RAD51	ENSG00000051180
AVPR1B	ENSG00000198049
AC005288.1	ENSG00000265904
PEX5L-AS1	ENSG00000243799
RN7SL28P	ENSG00000244512
NAPA	ENSG00000105402
SLC35F6	ENSG00000213699
AL590684.1	ENSG00000264884
AL008723.1	ENSG00000279219
DNM1	ENSG00000106976
Y_RNA	ENSG00000202177
RP11-113K21.4	ENSG00000255503
Metazoa_SRP	ENSG00000275642
AC134772.1	ENSG00000264209
RP11-113K21.6	ENSG00000279900
Metazoa_SRP	ENSG00000273846
RP11-494H4.3	ENSG00000270178
CTB-96E2.10	ENSG00000277450
RP11-113K21.3	ENSG00000255010
RNU6-393P	ENSG00000207204
RRN3P2	ENSG00000103472
MIR1273E	ENSG00000265031
SLC35G4	ENSG00000236396
RP11-341G23.2	ENSG00000257737
GAL3ST2	ENSG00000154252
PAXBP1	ENSG00000159086
MIR20B	ENSG00000207710
DNAJC1	ENSG00000136770
ASB13	ENSG00000196372
AC091697.1	ENSG00000223030
AC005740.5	ENSG00000254099
RNU6-582P	ENSG00000199859
NLRP7	ENSG00000277071
CTB-96E2.7	ENSG00000265618
LILRP1	ENSG00000274271
AC084125.1	ENSG00000265295
snoU13	ENSG00000238316
LDHA	ENSG00000134333
RP11-677O4.5	ENSG00000267794
U95743.1	ENSG00000262267
RP11-166B2.1	ENSG00000234719
AL160291.1	ENSG00000263577
TTYH1	ENSG00000275650
LINC01004	ENSG00000228393
RP11-334E6.12	ENSG00000263873
ANKRD23	ENSG00000163126
RN7SL563P	ENSG00000239211
RP11-677O4.4	ENSG00000267773
RAB30-AS1	ENSG00000246067
AL672043.1	ENSG00000281129
AC091132.2	ENSG00000264038
RP11-367E12.4	ENSG00000253833
AC231645.1	ENSG00000265152
RP11-495K9.3	ENSG00000248703
CTB-186H2.3	ENSG00000282446
RNVU1-7	ENSG00000206585
NPIPB1P	ENSG00000257513
RP11-495K9.2	ENSG00000279746
RNU2-39P	ENSG00000222536
RP11-521L9.2	ENSG00000266801
AL161643.1	ENSG00000280715
RP11-3M1.3	ENSG00000261017
RP11-15A1.8	ENSG00000277806
AC007881.4	ENSG00000233870
AC091487.1	ENSG00000238469
OR7E18P	ENSG00000180926
ROBO3	ENSG00000154134
RP11-15A1.9	ENSG00000278492
RNA5SP479	ENSG00000201728
RN7SL200P	ENSG00000265123
HNRNPCP9	ENSG00000232048
AC140132.1	ENSG00000221615
AC096587.1	ENSG00000281155
DNAJC13	ENSG00000138246
U8	ENSG00000201810
RP11-15A1.7	ENSG00000266921
MUC20	ENSG00000275501
PEX10	ENSG00000157911
MIR630	ENSG00000207690
DEPDC7	ENSG00000121690
Metazoa_SRP	ENSG00000274711
ITGA7	ENSG00000135424
ZNF700	ENSG00000196757
AC005599.1	ENSG00000281045
RP11-417O18.1	ENSG00000279180
MIR132	ENSG00000267200
OR10A5	ENSG00000166363
AC124276.1	ENSG00000281672
RGS6	ENSG00000182732
AP000787.1	ENSG00000276602
MIR3689E	ENSG00000266827
RP11-563D10.1	ENSG00000227240
RNA5SP478	ENSG00000201527
SOCS7	ENSG00000274229
RNU1-23P	ENSG00000200231
TMEM132C	ENSG00000181234
RNU6-1105P	ENSG00000207505
IGKV2D-40	ENSG00000251039
CTD-2249K22.1	ENSG00000249483
AC087237.1	ENSG00000221679
RN7SKP98	ENSG00000252879
TNFRSF11B	ENSG00000164761
RP11-96B2.1	ENSG00000255325
AP000436.4	ENSG00000270775
RN7SL96P	ENSG00000265905
Y_RNA	ENSG00000238713
AL356458.1	ENSG00000221346
ABCC5	ENSG00000114770
RP11-244K5.6	ENSG00000216621
AL033528.1	ENSG00000266763
RN7SKP85	ENSG00000223281
MIR4472-2	ENSG00000264037
UGT2A3	ENSG00000135220
AL035106.1	ENSG00000251876
RNU6-1091P	ENSG00000200815
LCMT1	ENSG00000205629
ECEL1P1	ENSG00000204121
AC004980.2	ENSG00000278240
FBXO5	ENSG00000112029
MIR6077	ENSG00000278596
RP11-341G23.4	ENSG00000257681
HOTTIP_4	ENSG00000277553
PDAP1	ENSG00000106244
AL031721.1	ENSG00000265529
AL445232.1	ENSG00000281729
ENDOV	ENSG00000173818
RNU6-390P	ENSG00000252068
MIR4533	ENSG00000266140
MIR3935	ENSG00000265281
AL035467.1	ENSG00000212099
MIR4422	ENSG00000265822
WDR26	ENSG00000162923
RN7SL378P	ENSG00000265684
RN7SL675P	ENSG00000239580
RP5-890E16.5	ENSG00000278765
RNU6-996P	ENSG00000202308
MIR219B	ENSG00000273685
SNORD45	ENSG00000252438
MIR2681	ENSG00000265164
RP11-804A23.4	ENSG00000256813
MAGEA5	ENSG00000242520
LINC00858	ENSG00000229404
Y_RNA	ENSG00000200616
MIR135A2	ENSG00000207586
SERPINC1	ENSG00000117601
RNU1-41P	ENSG00000251970
Y_RNA	ENSG00000207210
RPS20P5	ENSG00000236888
GPR27	ENSG00000170837
RNU6-926P	ENSG00000206802
MIR549A	ENSG00000208003
TTC28-AS1_2	ENSG00000276150
SNORD115-30	ENSG00000200987
C4B	ENSG00000224639
MTM1	ENSG00000171100
Y_RNA	ENSG00000200170
RN7SL151P	ENSG00000244230
RP4-753P9.3	ENSG00000240143
RNU6-380P	ENSG00000222139
PIK3IP1	ENSG00000100100
SWSAP1	ENSG00000173928
Y_RNA	ENSG00000207383
MICF	ENSG00000232253
Y_RNA	ENSG00000199636
SNORA42	ENSG00000207502
SNORA27	ENSG00000199474
MIR4646	ENSG00000266776
STRA8	ENSG00000146857
MMP13	ENSG00000137745
AC011841.6	ENSG00000276356
RNU6-800P	ENSG00000207202
SCARNA17	ENSG00000274625
RNU7-141P	ENSG00000238777
AL137861.5	ENSG00000275983
MIR3116-2	ENSG00000263908
KCNQ1OT1_1	ENSG00000275666
RN7SL519P	ENSG00000243075
AC025138.1	ENSG00000276344
RNU6-663P	ENSG00000212407
AL121588.1	ENSG00000211534
MIR6748	ENSG00000274856
PSMC6	ENSG00000100519
Y_RNA	ENSG00000200024
RNU6-1266P	ENSG00000276274
RP11-73M7.1	ENSG00000229167
AC068312.1	ENSG00000266778
RN7SL357P	ENSG00000265894
AC041039.1	ENSG00000280925
AC011239.1	ENSG00000224361
AC008166.1	ENSG00000215934
RNU6-327P	ENSG00000252079
MIR6861	ENSG00000273826
CENPF	ENSG00000117724
FBXW11	ENSG00000072803
RP11-557N21.1	ENSG00000283031
RNU6-1200P	ENSG00000206889
AC142525.1	ENSG00000280514
MMP2	ENSG00000087245
MSH5-SAPCD1	ENSG00000264619
NPTX1	ENSG00000171246
RNU6-557P	ENSG00000252651
WBP1LP10	ENSG00000253826
CRHR1	ENSG00000120088
RNU2-17P	ENSG00000222222
RN7SL185P	ENSG00000275776
SLC25A13	ENSG00000004864
HLA-DQB2	ENSG00000232629
RP5-899B16.2	ENSG00000225148
RNU6-445P	ENSG00000252758
RNU6-751P	ENSG00000252191
WBP1LP12	ENSG00000271530
HCFC2	ENSG00000111727
UBE2QL1	ENSG00000215218
RNVU1-2	ENSG00000252135
MIR6088	ENSG00000275726
AL356806.3	ENSG00000223593
MIR4469	ENSG00000266044
MIR4537	ENSG00000274147
DLEU2_4	ENSG00000277565
LGALS8-AS1	ENSG00000223776
Z98744.3	ENSG00000281851
KSR1P1	ENSG00000229485
AC021760.1	ENSG00000263415
AL138994.1	ENSG00000274983
RP11-779O18.4	ENSG00000270243
MIR7114	ENSG00000276682
MIR7113	ENSG00000277703
RNU4ATAC8P	ENSG00000252005
Y_RNA	ENSG00000199913
MIR548XHG	ENSG00000224141
AC013722.1	ENSG00000280738
AC023157.1	ENSG00000266482
RNF39	ENSG00000204618
RNU6-196P	ENSG00000207042
MMS22L	ENSG00000146263
Y_RNA	ENSG00000207281
KIRREL2	ENSG00000126259
AC012047.1	ENSG00000221232
RPRD1B	ENSG00000101413
Z93241.1	ENSG00000265106
RNU7-95P	ENSG00000239007
ZNF212	ENSG00000170260
VIS1	ENSG00000276706
KIR3DL2	ENSG00000275838
RNU6-524P	ENSG00000206997
RP11-81H14.1	ENSG00000273824
PRPF4B	ENSG00000112739
AC132803.1	ENSG00000221467
RP11-71J4.2	ENSG00000256273
RNU5F-2P	ENSG00000251875
MAGEA10	ENSG00000124260
RP11-98D18.17	ENSG00000269489
RNU4-75P	ENSG00000201491
TRBJ2-7	ENSG00000211771
RP11-447L10.1	ENSG00000272741
AL355795.1	ENSG00000280760
TRIQK	ENSG00000205133
SUN2	ENSG00000100242
ADGRG6	ENSG00000112414
CXCL12	ENSG00000107562
RP11-81H14.2	ENSG00000251301
RDH13	ENSG00000278284
RP11-285E9.5	ENSG00000282753
RP11-47G11.2	ENSG00000232334
RP11-10A14.7	ENSG00000253887
ZNHIT1	ENSG00000106400
AC019048.1	ENSG00000223884
NOP14	ENSG00000087269
RP11-285E9.6	ENSG00000282649
PPP1R14D	ENSG00000166143
RP4-810F7.1	ENSG00000219453
